,Dip,BI,Kurtosis,DropOutRate,MeanNZ,DenPeak,Amplitude,gaussian_prob1,gaussian_prob2,gaussian_mean1,gaussian_mean2,gaussian_variance,mean,variance,unimodal_margin_quantile,unimodal_low_quantile,unimodal_high_quantile,IQR,q50,bim_thresh_down,bim_thresh_up,Category
Gfra1,0.9701102989813378,1.7936929937440191,6.841974295253271,0.855072463768116,1.565688463202404,-0.0012216832623151985,9.20368597942,0.98792117619836,0.012078823801640024,0.1410700454192094,7.247832050486673,0.18732436145200967,1.5656884632024042,3.3689952012956863,0.25,0.684384245073,1.42165815717,0.737273912097,0.9583675942145,3.65182103935,4.39552111528,Unimodal
Cav2,0.005197354681182431,2.479094435542497,1.409879724635327,0.6455314009661836,2.3212633000424603,0.0034421968426995297,10.6698371695,0.9366415736005617,0.06335842639943821,0.36567440482617414,7.580824324214695,0.5026693331410605,2.32126330004246,6.666625661233117,0.25,0.810036797235,2.067512307675,1.25747551044,1.20922157755,3.84795691644,4.57231431258,Unimodal
Tbc1d9b,0.0,2.099731774886627,-1.4701433792320224,0.0646135265700483,5.06328683589022,7.823338442114295,10.3515162071,0.4876696858661611,0.5123303141338388,1.9687033569315588,7.370348709763722,1.6534851805088033,5.06328683589022,7.9098978970911595,0.25,2.24957657315,7.67846641446,5.428889841309999,5.4326701397,3.75549373403,5.56235820851,Bimodal
Lactb,0.0,2.5595128761788972,-1.3913040220357755,0.3115942028985507,3.648393965688421,0.2181538459774921,10.9429443237,0.7199960911236698,0.2800039088763198,0.8774543479381794,6.713520046840588,1.0481415560401142,3.6483939656884212,7.355929950906854,0.25,1.27746056282,6.490176960305,5.212716397485,2.30790926365,3.43420000482,4.50479091245,Bimodal
Btbd19,0.0,2.6636114472554047,-1.3334054083457894,0.45893719806763283,3.523955217746007,0.03933994395140106,10.4791446911,0.792325253488534,0.20767474651146633,0.6025060766374939,6.882398212142463,0.9146391997937343,3.5239552177460065,7.9936121437006475,0.25,1.0707888136225,6.586877330085,5.516088516462499,2.1125492600799998,3.50187469905,4.38363097894,Bimodal
Slc25a35,0.001724892985548676,2.7301324146579526,-0.7277242971294373,0.8013285024154589,2.8726961637546715,-0.0032524137751885895,9.16606476846,0.9388615431688555,0.06113845683114464,0.1760192348862859,6.631916791514739,0.32096809219046046,2.8726961637546715,7.066043342484607,0.25,0.890207491622,5.26920880738,4.379001315758,1.44327841885,3.35725922402,3.95048187008,Bimodal
Clu,0.5668544404687564,1.936468255532498,3.395761036072673,0.7192028985507246,1.9090064629255634,0.00868541286169544,9.76938543979,0.9617672570814965,0.03823274291850359,0.2912084704849045,6.6950129653497905,0.4021247551683381,1.9090064629255634,4.190280513198169,0.25,0.793468254504,1.8046866845,1.011218429996,1.12648877074,3.50916598303,3.89906089706,Unimodal
Cad,0.0,2.3462690140359257,-1.5817290100857193,0.06642512077294686,5.159799528528072,8.101316645037974,10.4676283197,0.5131529590551807,0.4868470409448194,2.0207976470944167,7.764411840908365,1.4971119680027096,5.159799528528072,8.668737144599211,0.25,2.2486722685475,7.9817784182025004,5.733106149655001,5.438507937844999,4.1193816553,5.6838078666,Bimodal
Cd2,0.867727052599957,2.2533890394178533,5.514007127739887,0.9698067632850241,1.8078139765130998,-0.0037329515278559655,9.90841310222,0.9969806763285024,0.0030193236714975845,0.02891636659953665,8.529955513964,0.04284183752172127,1.8078139765131,5.565667624163672,0.25,0.7450993943940001,1.4975801329025,0.7524807385085,1.013920451645,2.51181526279,6.11576714869,Discarded
Galk2,0.0,2.48722604214273,-1.5066836739928253,0.21618357487922704,4.055471504630882,0.47938050140479893,10.751371016,0.6603017396917729,0.33969826030822275,1.1425978406473696,7.13658595952704,1.3026777855132166,4.055471504630882,8.394317838258065,0.25,1.3831080541925003,7.043437135947499,5.660329081754999,2.908115480345,3.62391608227,4.93161052137,Bimodal
Gm37320,0.9031978668851155,0.9225351838725502,24.507870565144476,0.7433574879227053,1.2312436137903646,-0.0016869412075687096,9.52694767863,0.9931479001405361,0.006852099859463824,0.27363596761040615,6.454731876973524,0.30549401077290084,1.2312436137903646,1.07905777194071,0.25,0.723969739268,1.42112626185,0.697156522582,1.01496058277,3.18342041838,4.50051503469,Unimodal
Pdzd3,0.9776791025354399,1.5342451497397682,9.836828815501727,0.9106280193236715,1.4147952935338783,0.003106693269865013,8.91040066544,0.9927559730774724,0.007244026922527438,0.08268830136772355,6.122803383060539,0.11146113803960411,1.4147952935338783,2.3761597766431164,0.25,0.7272218354472499,1.3989825510424998,0.6717607155952499,0.980308094041,2.91600265841,3.29537953921,Unimodal
Psmd1,0.019314154258357807,1.876588920494892,-0.8826756659731849,0.012077294685990338,6.635633444281903,8.662748027126995,11.4911168179,0.31147179403638187,0.6885282059636164,2.981024246397401,8.1724872342457,1.6412762640783736,6.635633444281903,6.984381306291658,0.25,4.509450495655,8.78033288226,4.270882386605,7.607411566010001,4.38403245924,6.25921717591,Bimodal
Fut8,0.0002537431126942158,1.860868475096404,-0.998801471984339,0.014492753623188406,6.4351848305134665,8.409991859449054,11.6841541087,0.33411298833865777,0.6658870116613417,2.807986098797656,8.115095445517877,1.8095834565592042,6.435184830513467,7.599116904671986,0.25,3.9400948811925005,8.616685121735,4.676590240542499,7.23347408912,4.21278343737,6.23364628712,Bimodal
Fbxo34,0.0,2.4968294331798795,-1.1655389281655004,0.2753623188405797,3.492239244442173,0.33822109578612913,10.0309000264,0.7470276318203759,0.2529723681796318,0.9845563239594171,7.096100581983865,1.132228087674937,3.4922392444421724,7.951568524727936,0.25,1.2062265427225,6.480115664965,5.2738891222425,2.08015547553,3.66049172755,4.80911225818,Bimodal
Nectin4,0.9808652969132446,1.8776025139122552,3.7876285312837306,0.7427536231884058,1.8862084896336901,-0.0003005730079338742,9.20481432754,0.9671579728039963,0.03284202719600396,0.27025821682819845,6.815593611577921,0.38599694508165894,1.8862084896336901,4.157531269501408,0.25,0.78275417767,1.79680184965,1.01404767198,1.159239712145,3.50525917379,4.35328841374,Unimodal
Acad12,0.9758905568828844,1.7874698940652727,1.8213301367414116,0.5567632850241546,2.202214570123022,0.004173226891386439,9.3382653017,0.9223946209746394,0.0776053790253759,0.5218061461295683,6.375732913952534,0.7677603586502976,2.202214570123022,4.572595580659145,0.25,0.81584765131325,2.4568692540124997,1.6410216026992497,1.322250842035,3.38720977904,4.16450323513,Unimodal
Gm42991,0.9255248223109809,1.9829919118088333,2.7751699499062115,0.8309178743961353,1.853231395823936,0.011674182657150922,9.7715233059,0.9736827851527652,0.026317214847234986,0.15505375945181343,6.169920648245942,0.23575861601187328,1.8532313958239357,4.037923394764109,0.25,0.7331461360875,1.7692565757424998,1.0361104396549998,1.04423091773,2.91185925674,3.49171570396,Unimodal
Cldn15,0.0413365959767521,2.291737086592323,1.4799609267123017,0.7427536231884058,2.2856808865924294,0.0074886264838520955,10.6092309974,0.9553145304420355,0.044685469557964645,0.27127089763997597,7.358859595183128,0.4083007121491507,2.2856808865924294,6.0570730902208645,0.25,0.841633041808,2.0869162049925,1.2452831631844998,1.25462877371,3.53278595837,4.37093036013,Unimodal
Cenpe,0.0,2.2893110791202687,-1.1279963051470219,0.2391304347826087,3.6965696457391912,0.39530360563902,11.0862859187,0.7331136208161128,0.2668863791838942,1.2040444247516837,7.231189456718008,1.3561613476725853,3.6965696457391912,7.8623694339626775,0.25,1.3727204884275,6.5219233857375,5.1492028973099995,2.3153529013350003,3.7810835322,5.18985068983,Bimodal
Gpr21,0.9901225304963631,1.3697407842103708,9.093331659313293,0.9378019323671497,1.461605982471223,0.005768046221855172,8.84851717162,0.9916419768953986,0.008358023104601668,0.05353004512853617,4.525762552024546,0.08835486010294306,1.4616059824712233,2.102739609176258,0.25,0.6848199740250001,1.465328808125,0.7805088340999999,1.00926897448,2.07369478372,2.48482716814,Unimodal
Slc31a2,3.2372731420204914e-05,2.2014606340406977,0.12046171699623454,0.5519323671497585,2.772377242120772,0.0008728108456529382,9.65990420812,0.9008513445147013,0.09914865548529891,0.5741216750209082,7.312395935563814,0.8367880697353924,2.7723772421207724,6.685305972403533,0.25,1.012911662545,3.2381477473425,2.2252360847975,1.57322412219,3.84804004216,4.6234958515,Bimodal
Prmt9,0.0,2.4423426513542026,-1.0566119832163603,0.357487922705314,3.446133381076012,0.10802467896002677,11.7203726895,0.7778915539653417,0.22210844603466184,0.8297209989519058,7.062988319825157,1.12538843355178,3.446133381076012,7.961587689754599,0.25,1.1529644162525,6.3706640803225,5.21769966407,2.029741533465,3.64000157706,4.81186863653,Bimodal
Nudt9,0.0,2.3466809227808945,-1.4989013664085535,0.12318840579710146,4.977522304701563,1.4091343723906806,10.3973907565,0.5075124669123463,0.4924875330876535,1.4875515997042885,7.328913003160484,1.5486811923297132,4.977522304701563,8.446661319175817,0.25,1.9606300897575002,7.5024321441624995,5.541802054404999,5.71800385591,3.63188166141,5.24902763774,Bimodal
Zfp429,0.0004063411664526617,2.323010847408574,-0.5922088743987959,0.6781400966183575,3.0888489757316284,-0.010223977121436856,9.90802719954,0.9108160611466967,0.08918393885330338,0.3848949078492874,7.216637628277602,0.7025510050772157,3.0888489757316284,7.5058775165189235,0.25,1.0214410585,5.42554025568,4.40409919718,1.76934957936,3.72883769799,4.53712157362,Bimodal
Phactr2,0.0,2.2779007089668863,-1.4521212740915324,0.04891304347826087,4.6888930676002865,1.9755234404950976,10.7352193295,0.598637168508413,0.4013628314915853,2.155299961589592,7.896352432659175,1.5262099575179142,4.6888930676002865,8.861460741288678,0.25,2.0013011283599997,7.729332109805,5.728030981445,3.64334009026,4.34027148022,5.95590151014,Bimodal
Hnrnpab,0.9946200254543103,1.0470795511783746,2.712387673870966,0.0012077294685990338,8.316854500959014,8.491733957459694,11.5763004177,0.06799419228546366,0.9320058077145374,3.6786084119396514,8.644458989739974,1.4253396825917246,8.316854500959014,2.9098809983605407,0.25,7.636674540067501,9.433172042527499,1.7964975024599976,8.54446833911,4.54363964864,6.2742087343,Unimodal
Hook1,0.0,2.5143148176201393,-1.30254410317607,0.5036231884057971,3.5560834991451364,0.030186339925283412,9.64792622673,0.8007124786885648,0.1992875213114185,0.539682379044333,6.6889635882229825,0.9544783911708402,3.5560834991451364,7.71968985036281,0.25,1.12046167739,6.320664233765001,5.200202556375001,2.206388795275,3.19040754271,4.30874208517,Bimodal
Trim47,0.0,2.629570270041102,-1.2432743917003437,0.3272946859903382,3.793220379795722,0.2909575810254501,11.5674620908,0.7529349493489792,0.24706505065102033,0.8876527194840433,7.6229913796039055,1.2204446407217624,3.793220379795722,9.658389734006633,0.25,1.1969188007875,7.031418419805,5.8344996190175,2.145598555125,3.91294143775,5.03481690371,Bimodal
Ccr6,0.9918179333607676,1.5250772736883924,15.304074927410475,0.9625603864734299,1.5508059169790644,0.0030603470511159636,11.1350277686,0.9981884057971014,0.0018115942028985507,0.04091186619337083,9.507550678353333,0.06967570304895822,1.5508059169790644,3.9380384605863368,0.25,0.6807805439737501,1.607098809695,0.92631826572125,0.966951365873,3.12036791958,6.37342325346,Discarded
Chmp7,0.0,2.572992448448178,-1.592702109151543,0.21256038647342995,4.335658359591937,0.4890447599057719,9.90607510627,0.630341860093533,0.36965813990647245,1.1580192503796727,7.261090302058522,1.3109805597127144,4.335658359591937,8.69772749443253,0.25,1.4559526115774999,7.325826053815001,5.869873442237501,3.4512077506,3.69068766441,4.95753386326,Bimodal
Wdr4,0.0,2.478340420610558,-1.6087644698443166,0.12741545893719808,4.712856564577417,1.469958613622649,11.3297059346,0.5710457452005123,0.42895425479948707,1.5391117076062255,7.538012630254101,1.4351699692285353,4.712856564577417,8.923124268284706,0.25,1.77112453094,7.70414554539,5.93302101445,4.40108925688,3.88684455759,5.31507618688,Bimodal
Gm7967,0.518679145177199,2.2386358744684145,2.0062079244572644,0.8943236714975845,1.8791663726005485,0.008853504691616942,9.29589847408,0.9808388653556968,0.019161134644303454,0.08636591316699416,5.94288181464028,0.12862655091540143,1.8791663726005485,4.18284104345318,0.25,0.660400179774,1.6404247136799999,0.9800245339059999,1.03924244384,2.78276096666,3.93738476509,Unimodal
Zfp959,0.00031522000978534415,2.0560078532573636,0.8265283076128647,0.25422705314009664,2.7605035229791763,0.08123738808776548,10.5794605589,0.8634545735873681,0.1365454264126261,1.1858844379549083,7.578075169827836,1.139637061076843,2.7605035229791763,6.055382477640928,0.25,1.16475975326,2.96662679863,1.80186704537,1.77250794501,4.1528439032,5.26706606413,Bimodal
Rabif,0.0,2.636499291114312,-1.6541361818608271,0.14190821256038647,4.656506313547015,1.182089859966807,10.4062103906,0.5907013880031626,0.4092986119968395,1.4494264095543854,7.6705161998141165,1.3461265335358694,4.656506313547015,9.402900996305227,0.25,1.66000668748,7.72699014127,6.06698345379,4.00932292638,3.98225686161,5.28731442286,Bimodal
Pfas,0.12301128791774174,1.774264711062655,-1.0631923439527047,0.004830917874396135,6.25080950605842,7.987890386378531,10.5569079899,0.3626737059924939,0.6373262940075063,3.3173867852573293,7.872707349819871,1.5236280717690678,6.25080950605842,6.165696974307663,0.25,4.07525411775,8.2724874234125,4.1972333056624995,7.0226072167249995,4.42552510442,6.39945222316,Unimodal
BC002059,0.0,2.337537276816973,-0.8689157892442694,0.46557971014492755,3.3394139608546545,0.026402372429155885,10.6081415882,0.8326742005481547,0.16732579945185985,0.6861050694509752,7.251413653385693,1.09908483146366,3.339413960854654,8.111146970338561,0.25,1.09987384525,6.00663037912,4.906756533869999,1.91786222786,3.74169821432,4.76050104393,Bimodal
Sulf2,0.740337687831188,1.9697273272196463,2.623785511396382,0.9245169082125604,1.872397220613464,0.004301723282738756,8.81899828111,0.9891304321988454,0.010869567801154549,0.07238724049093767,6.415518084005413,0.11149642930595173,1.872397220613464,3.998766306551353,0.25,0.69588685762,1.68320893006,0.9873220724399999,1.07400064026,3.10591866475,4.16080855779,Unimodal
Zfp831,0.21826768709435762,2.165056773436103,0.18252902977427876,0.6298309178743962,2.5129555358659954,0.0006105390242284736,9.70969744665,0.906118915193195,0.09388108480680332,0.38077903911328786,6.23328283315623,0.621595876965135,2.512955535865995,5.582281793925917,0.25,0.845539392247,3.65362356039,2.808084168143,1.37090802696,3.21924516329,3.86770362719,Unimodal
Tomm22,0.00419844806892089,1.8177632123666876,0.03632639469646559,0.009057971014492754,6.872494466263915,7.84701474359488,10.7932209846,0.20783154349094698,0.7921684565090515,2.72903981776875,7.880979104530601,1.322500549050098,6.872494466263914,5.319846297057357,0.25,6.29257450636,8.40214482584,2.1095703194800004,7.50097116819,4.20619730218,5.75050775569,Bimodal
Jak1,0.7276725359985395,1.7013395466475607,0.37537913456796357,0.0012077294685990338,7.299482966998241,8.54522728751208,11.377111933,0.18632962221102495,0.8136703777889741,3.0861257127881867,8.253502537971958,1.3985844043905162,7.299482966998241,5.392361339394175,0.25,6.4731489058025,8.87587073732,2.4027218315175,8.017265969810001,4.4657320689,6.09262149703,Unimodal
Itga3,0.9896709948850824,2.09579632639561,3.1783333967737226,0.9184782608695652,1.806048502602726,-0.0014147127716880314,8.78486179974,0.9879227382755544,0.012077261724445523,0.06946426586914091,6.508668018450006,0.1126309234119404,1.806048502602726,4.487457749456211,0.25,0.6506787074895,1.663435620715,1.0127569132255,1.02280775398,2.9727579878,3.53753099267,Unimodal
D3Ertd254e,0.04847264127621975,1.9348859550348785,1.515518916068598,0.3417874396135266,2.430893266158504,0.01406192331504319,10.0978040948,0.8900703624701705,0.10992963752982403,0.9219123603207581,7.090695735410992,0.9945518536819975,2.430893266158504,5.152826963032161,0.25,1.0270090130000002,2.5548315150875,1.5278225020874996,1.49686023803,3.74169821432,4.86914173895,Unimodal
Mum1l1,0.44441402067714375,1.0913955650903975,19.564035348462173,0.7596618357487923,1.280855979494191,0.007094392815228001,8.88057456925,0.9927144288030697,0.007285571196930368,0.2568453673887205,7.25605051064238,0.2974548242011002,1.280855979494191,1.4692688783493044,0.25,0.67238362566125,1.4620155816075,0.78963195594625,0.9997940167545001,3.09630915503,5.32158449155,Unimodal
Hck,0.013164340919019857,2.337918967556802,1.5115313044918128,0.7270531400966184,2.1678527703951063,0.0064774918555968175,9.90522322674,0.9524306790220907,0.04756932097790918,0.268924929737303,7.054468007486637,0.38165472495440617,2.1678527703951063,5.636678476603755,0.25,0.7976747215732499,2.0140559994125,1.21638127783925,1.142863324145,3.2850369625,4.08304921667,Unimodal
Hspa4l,0.0,2.3382038818643003,-1.2804303753510171,0.2427536231884058,3.7577844417863973,0.4419365504203254,9.77659066947,0.7081143178309027,0.29188568216909,1.0995801933992797,7.081334580964615,1.3527220432889744,3.7577844417863973,8.131380039088842,0.25,1.2943352234474998,6.5841221021075,5.28978687866,2.38792167874,3.62168819078,4.97358759316,Bimodal
